tweet_id,timestamp,name,predicted_dog_breed,prediction_confidence,dog_stage,rating_numerator,rating_denominator,favorite_count,retweet_count,text,tweet_url,image_url
889665388333682689,2017-07-25 01:55:32+00:00,None,Pembroke,0.966327,puppo,13.0,10.0,45098.0,9140.0,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,https://twitter.com/dog_rates/status/889665388333682689/photo/1,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg
889638837579907072,2017-07-25 00:10:02+00:00,Ted,French Bulldog,0.99165,none,12.0,10.0,25373.0,4098.0,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg
889531135344209921,2017-07-24 17:02:04+00:00,Stuart,Golden Retriever,0.953442,puppo,13.0,10.0,14201.0,2059.0,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,https://twitter.com/dog_rates/status/889531135344209921/photo/1,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg
889278841981685760,2017-07-24 00:19:32+00:00,Oliver,Whippet,0.626152,none,13.0,10.0,23638.0,4864.0,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://twitter.com/dog_rates/status/889278841981685760/video/1,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg
888917238123831296,2017-07-23 00:22:39+00:00,Jim,Golden Retriever,0.714719,none,12.0,10.0,27320.0,4108.0,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,https://twitter.com/dog_rates/status/888917238123831296/photo/1,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg
888804989199671297,2017-07-22 16:56:37+00:00,Zeke,Golden Retriever,0.46976,none,13.0,10.0,23996.0,3876.0,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg
888554962724278272,2017-07-22 00:23:06+00:00,Ralphus,Siberian Husky,0.700377,none,13.0,10.0,18540.0,3181.0,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg
888078434458587136,2017-07-20 16:49:33+00:00,Gerald,French Bulldog,0.995026,none,12.0,10.0,20440.0,3164.0,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg
887705289381826560,2017-07-19 16:06:48+00:00,Jeffrey,Basset,0.821664,none,13.0,10.0,28384.0,4916.0,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,https://twitter.com/dog_rates/status/887705289381826560/photo/1,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg
887473957103951883,2017-07-19 00:47:34+00:00,Canela,Pembroke,0.809197,none,13.0,10.0,64527.0,16435.0,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg
887343217045368832,2017-07-18 16:08:03+00:00,None,Mexican Hairless,0.330741,none,13.0,10.0,31600.0,9561.0,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,https://twitter.com/dog_rates/status/887343217045368832/video/1,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg
887101392804085760,2017-07-18 00:07:08+00:00,None,Samoyed,0.733942,none,12.0,10.0,28746.0,5444.0,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,https://twitter.com/dog_rates/status/887101392804085760/photo/1,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg
886983233522544640,2017-07-17 16:17:36+00:00,Maya,Chihuahua,0.793469,none,13.0,10.0,32798.0,7007.0,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,"https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1",https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg
886736880519319552,2017-07-16 23:58:41+00:00,Mingus,Kuvasz,0.309706,none,13.0,10.0,11252.0,2935.0,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b","https://www.gofundme.com/mingusneedsus,https://twitter.com/dog_rates/status/886736880519319552/photo/1,https://twitter.com/dog_rates/status/886736880519319552/photo/1",https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg
886366144734445568,2017-07-15 23:25:31+00:00,Roscoe,French Bulldog,0.999201,pupper,12.0,10.0,19854.0,2892.0,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg
886258384151887873,2017-07-15 16:17:19+00:00,Waffles,Pug,0.943575,none,13.0,10.0,26274.0,5767.0,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,https://twitter.com/dog_rates/status/886258384151887873/photo/1,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg
885984800019947520,2017-07-14 22:10:11+00:00,Jimbo,Blenheim Spaniel,0.972494,none,12.0,10.0,30575.0,6133.0,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,https://twitter.com/dog_rates/status/885984800019947520/photo/1,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg
885528943205470208,2017-07-13 15:58:47+00:00,Maisey,Pug,0.369275,none,13.0,10.0,33754.0,5836.0,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,https://twitter.com/dog_rates/status/885528943205470208/photo/1,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg
885518971528720385,2017-07-13 15:19:09+00:00,None,,,none,14.0,10.0,19241.0,3406.0,I have a new hero and his name is Howard. 14/10 https://t.co/gzLHboL7Sk,https://twitter.com/4bonds2carbon/status/885517367337512960,
885167619883638784,2017-07-12 16:03:00+00:00,None,Malamute,0.8124819999999999,none,13.0,10.0,20556.0,3995.0,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,"https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1",https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg
884925521741709313,2017-07-12 00:01:00+00:00,Earl,Italian Greyhound,0.259916,none,12.0,10.0,72347.0,16527.0,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",https://twitter.com/dog_rates/status/884925521741709313/photo/1,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg
884876753390489601,2017-07-11 20:47:12+00:00,Lola,Chow,0.822103,none,13.0,10.0,26139.0,5101.0,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg
884562892145688576,2017-07-11 00:00:02+00:00,Kevin,Pug,0.5464060000000001,none,13.0,10.0,22804.0,4296.0,This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,https://twitter.com/dog_rates/status/884562892145688576/photo/1,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg
884441805382717440,2017-07-10 15:58:53+00:00,None,Pembroke,0.993225,none,14.0,10.0,25431.0,5202.0,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",https://twitter.com/dog_rates/status/884441805382717440/photo/1,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg
884247878851493888,2017-07-10 03:08:17+00:00,None,,,none,13.0,10.0,68147.0,18559.0,OMG HE DIDN'T MEAN TO HE WAS JUST TRYING A LITTLE BARKOUR HE'S SUPER SORRY 13/10 WOULD FORGIVE IMMEDIATE https://t.co/uF3pQ8Wubj,https://twitter.com/kaijohnson_19/status/883965650754039809,
884162670584377345,2017-07-09 21:29:42+00:00,Yogi,German Shepherd,0.707046,doggo,12.0,10.0,19157.0,2736.0,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,https://twitter.com/dog_rates/status/884162670584377345/photo/1,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg
883838122936631299,2017-07-09 00:00:04+00:00,Noah,Doberman,0.610946,none,12.0,10.0,20520.0,3141.0,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,https://twitter.com/dog_rates/status/883838122936631299/photo/1,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg
883482846933004288,2017-07-08 00:28:19+00:00,Bella,Golden Retriever,0.943082,none,5.0,10.0,43019.0,9022.0,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948","https://twitter.com/dog_rates/status/883482846933004288/photo/1,https://twitter.com/dog_rates/status/883482846933004288/photo/1",https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg
883360690899218434,2017-07-07 16:22:55+00:00,Grizzwald,Chow,0.987997,floofer,13.0,10.0,21293.0,3381.0,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661IFEYP,https://twitter.com/dog_rates/status/883360690899218434/photo/1,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg
883117836046086144,2017-07-07 00:17:54+00:00,None,Golden Retriever,0.949562,none,13.0,10.0,34832.0,6063.0,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E","https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg
882992080364220416,2017-07-06 15:58:11+00:00,Rusty,Eskimo Dog,0.466778,none,13.0,10.0,22425.0,3559.0,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyER0KpdXj,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg
882762694511734784,2017-07-06 00:46:41+00:00,Gus,Labrador Retriever,0.85005,pupper,12.0,10.0,26542.0,4472.0,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/D43I96SlVu,https://twitter.com/dog_rates/status/882762694511734784/photo/1,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg
882627270321602560,2017-07-05 15:48:34+00:00,Stanley,Pembroke,0.542982,none,13.0,10.0,26287.0,5553.0,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. 13/10 Phelps is nervous (IG: stanleythe_corgi) https://t.co/Nx52PGwH94,https://twitter.com/dog_rates/status/882627270321602560/photo/1,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg
882268110199369728,2017-07-04 16:01:23+00:00,Alfy,Golden Retriever,0.762211,none,13.0,10.0,42100.0,10571.0,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. 13/10 happy 4th Alfy 🇺🇸 https://t.co/fYP5RlutfA,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg
881906580714921986,2017-07-03 16:04:48+00:00,Rey,Weimaraner,0.291539,none,12.0,10.0,22845.0,3106.0,This is Rey. He's a Benebop Cumberfloof. 12/10 dangerously pettable https://t.co/503CgWbhxQ,https://twitter.com/dog_rates/status/881906580714921986/photo/1,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg
881666595344535552,2017-07-03 00:11:11+00:00,Gary,Saluki,0.529012,none,13.0,10.0,47550.0,9760.0,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. 13/10 would boop intensely https://t.co/7CSWCl8I6s,https://twitter.com/dog_rates/status/881666595344535552/photo/1,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg
,,,,,,,,,,,,
880872448815771648,2017-06-30 19:35:32+00:00,None,Pembroke,0.791416,none,12.0,10.0,19986.0,3501.0,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... 12/10 https://t.co/WiAMbTkDPf,https://twitter.com/dog_rates/status/880872448815771648/photo/1,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg
880465832366813184,2017-06-29 16:39:47+00:00,Bella,Golden Retriever,0.913255,none,12.0,10.0,26762.0,5686.0,This is Bella. She had her first beach experience this morning. Complete success. 12/10 would perform a sandy boop https://t.co/4VsFysDmiw,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg
880221127280381952,2017-06-29 00:27:25+00:00,Jesse,Chihuahua,0.238525,none,12.0,10.0,25324.0,3809.0,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. 12/10 would snug well https://t.co/fUod0tVmvK,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg
880095782870896641,2017-06-28 16:09:20+00:00,None,Miniature Pinscher,0.120298,none,11.0,10.0,25949.0,3970.0,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho 11/10 https://t.co/HauE8M3Bu4,https://twitter.com/dog_rates/status/880095782870896641/photo/1,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg
879862464715927552,2017-06-28 00:42:13+00:00,Romeo,Basset,0.813507,none,13.0,10.0,21016.0,3202.0,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. 13/10 https://t.co/Qh5aEkRQm9,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg
879492040517615616,2017-06-27 00:10:17+00:00,Bailey,German Short-Haired Pointer,0.479896,none,12.0,10.0,22061.0,2913.0,This is Bailey. He thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/IxM9IMKQq8,https://twitter.com/dog_rates/status/879492040517615616/photo/1,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg
879415818425184262,2017-06-26 19:07:24+00:00,Duddles,English Springer,0.383404,none,13.0,10.0,99355.0,40610.0,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,https://twitter.com/dog_rates/status/879415818425184262/video/1,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg
879008229531029506,2017-06-25 16:07:47+00:00,Beau,Vizsla,0.960513,none,13.0,10.0,17856.0,2457.0,This is Beau. That is Beau's balloon. He takes it everywhere. 13/10 would protect at all costs https://t.co/YDtpCjIPKN,https://twitter.com/dog_rates/status/879008229531029506/photo/1,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg
878776093423087618,2017-06-25 00:45:22+00:00,Snoopy,Italian Greyhound,0.734684,puppo,13.0,10.0,18197.0,3743.0,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. 13/10 would love back #PrideMonth https://t.co/lNZwgNO4gS,"https://twitter.com/dog_rates/status/878776093423087618/photo/1,https://twitter.com/dog_rates/status/878776093423087618/photo/1",https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg
878604707211726852,2017-06-24 13:24:20+00:00,None,,,none,13.0,10.0,28326.0,6504.0,Martha is stunning how h*ckin dare you. 13/10 https://t.co/9uABQXgjwa,https://twitter.com/bbcworld/status/878599868507402241,
878281511006478336,2017-06-23 16:00:04+00:00,Shadow,Basset,0.32042,none,13.0,10.0,7273.0,1177.0,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho. Help him out below

https://t.co/245xJJElsY https://t.co/lUiQH219v6","https://www.gofundme.com/3yd6y1c,https://twitter.com/dog_rates/status/878281511006478336/photo/1",https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg
878057613040115712,2017-06-23 01:10:23+00:00,Emmy,French Bulldog,0.839097,none,14.0,10.0,39588.0,6227.0,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://t.co/cwtWnHMVpe,"https://twitter.com/dog_rates/status/878057613040115712/photo/1,https://twitter.com/dog_rates/status/878057613040115712/photo/1",https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg
877736472329191424,2017-06-22 03:54:17+00:00,Aja,Chesapeake Bay Retriever,0.8379559999999999,none,13.0,10.0,74519.0,17362.0,This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again https://t.co/lsPyyAiF1r,"https://twitter.com/dog_rates/status/877736472329191424/photo/1,https://twitter.com/dog_rates/status/877736472329191424/photo/1",https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg
877556246731214848,2017-06-21 15:58:08+00:00,Penny,Basset,0.995368,none,12.0,10.0,21356.0,3493.0,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. 12/10 would enjoy more shampoo options https://t.co/OYdDlfOGXP,https://twitter.com/dog_rates/status/877556246731214848/photo/1,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg
877316821321428993,2017-06-21 00:06:44+00:00,Dante,Saluki,0.5099670000000001,none,13.0,10.0,25775.0,4770.0,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. 13/10 for water resistant good boy https://t.co/SHRTIo5pxc","https://twitter.com/dog_rates/status/877316821321428993/photo/1,https://twitter.com/dog_rates/status/877316821321428993/photo/1",https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg
877201837425926144,2017-06-20 16:29:50+00:00,Nelly,Pembroke,0.93112,none,12.0,10.0,25487.0,5120.0,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. 12/10 would give congratulatory boop https://t.co/4g4cfj3P4Y,"https://twitter.com/dog_rates/status/877201837425926144/photo/1,https://twitter.com/dog_rates/status/877201837425926144/photo/1",https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg
876838120628539392,2017-06-19 16:24:33+00:00,Ginger,Bloodhound,0.575751,pupper,12.0,10.0,19472.0,3057.0,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,"https://twitter.com/dog_rates/status/876838120628539392/photo/1,https://twitter.com/dog_rates/status/876838120628539392/photo/1",https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg
876537666061221889,2017-06-18 20:30:39+00:00,None,,,none,14.0,10.0,22240.0,4302.0,I can say with the pupmost confidence that the doggos who assisted with this search are heroic as h*ck. 14/10 for all https://t.co/8yoc1CNTsu,https://twitter.com/mpstowerham/status/876162994446753793,
876484053909872640,2017-06-18 16:57:37+00:00,Benedict,Golden Retriever,0.874566,none,13.0,10.0,17664.0,2176.0,This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you. 13/10 super duper good boy https://t.co/26BXueUgbs,https://twitter.com/dog_rates/status/876484053909872640/photo/1,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg
876120275196170240,2017-06-17 16:52:05+00:00,Venti,Bernese Mountain Dog,0.534327,none,13.0,10.0,26336.0,4289.0,"Meet Venti, a seemingly caffeinated puppoccino. She was just informed the weekend would include walks, pats and scritches. 13/10 much excite https://t.co/ejExJFq3ek",https://twitter.com/dog_rates/status/876120275196170240/photo/1,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg
875747767867523072,2017-06-16 16:11:53+00:00,Goose,Labrador Retriever,0.799551,none,13.0,10.0,23679.0,3915.0,"This is Goose. He's a womanizer. Cheeky as h*ck, but also deep. Tongue slip game on another level. 13/10 will steal your girl https://t.co/V2WlACRJCN",https://twitter.com/dog_rates/status/875747767867523072/photo/1,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg
875144289856114688,2017-06-15 00:13:52+00:00,Nugget,Siberian Husky,0.245048,none,13.0,10.0,20633.0,4511.0,Meet Nugget and Hank. Nugget took Hank's bone. Hank is wondering if you would please return it to him. Both 13/10 would not intervene https://t.co/ogith9ejNj,https://twitter.com/dog_rates/status/875144289856114688/video/1,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg
875097192612077568,2017-06-14 21:06:43+00:00,None,,,none,13.0,10.0,25853.0,5586.0,You'll get your package when that precious man is done appreciating the pups. 13/10 for everyone https://t.co/PFp4MghzBW,https://twitter.com/drboondoc/status/874413398133547008,
